21	5	76	28	14	88	67	81
21	6	77	28	13	88	66	81
22	6	78	28	13	89	67	81
22	5	79	28	13	88	66	81
23	5	78	28	12	88	66	82
22	5	79	28	11	88	66	81
22	6	78	28	11	89	66	80
22	5	77	28	10	89	66	81
22	4	78	28	10	88	66	80
22	5	79	28	9	88	66	79
23	5	79	27	9	87	66	80
23	4	79	26	9	86	65	80
23	3	79	25	9	87	65	79
23	2	78	25	9	88	66	79
24	2	78	24	8	88	66	80
23	2	78	25	8	89	66	81
22	2	79	25	9	89	67	81
22	3	80	25	10	89	66	81
21	3	81	25	10	88	65	81
20	3	81	26	11	88	66	81
21	3	81	25	11	87	66	82
21	2	81	26	10	87	65	82
20	2	81	25	9	87	65	83
19	2	82	25	9	86	66	83
19	3	82	26	9	85	66	84
19	4	83	26	9	86	66	83
18	4	83	25	8	86	66	84
19	4	83	24	8	87	66	83
18	4	82	24	9	87	65	83
17	4	81	24	9	86	64	83
18	4	81	25	10	86	64	84
18	3	80	25	10	85	64	83
19	3	80	26	9	85	64	84
19	2	79	26	8	85	64	85
19	3	79	27	7	85	63	85
19	2	79	26	7	86	64	85
19	1	80	26	7	85	64	84
18	1	80	25	7	84	64	85
18	2	80	26	8	84	65	85
18	1	81	26	8	83	64	85
19	1	80	26	8	84	64	86
19	0	81	26	9	84	65	86
20	0	81	27	9	83	65	87
21	0	82	27	9	84	64	87
20	0	81	27	9	83	65	87
20	1	81	28	9	84	65	86
20	0	80	28	9	85	64	86
19	0	80	27	10	85	64	87
19	1	81	27	10	84	64	86
18	1	81	26	10	85	65	86
17	1	82	26	11	85	66	86
17	2	82	25	10	85	67	86
17	1	82	26	10	84	68	86
16	1	82	27	9	84	68	85
16	0	82	28	8	84	68	86
16	1	82	27	7	84	68	85
17	1	82	26	6	84	68	86
17	2	83	26	5	84	69	86
18	2	84	26	5	83	69	85
18	1	83	26	4	83	69	86
18	0	82	26	3	83	69	85
17	0	82	27	3	84	70	85
17	1	83	27	3	85	69	85
18	1	84	27	2	85	69	84
19	1	84	26	2	86	69	83
20	1	83	26	2	85	69	82
20	0	84	26	3	85	69	81
21	0	84	27	2	85	68	81
22	0	83	27	3	85	68	82
22	1	83	28	4	85	67	82
22	2	84	28	4	86	66	82
22	3	84	29	5	86	66	81
21	3	84	28	5	85	66	82
21	2	85	28	4	85	65	82
21	3	84	28	4	84	65	81
22	3	83	28	4	83	65	82
22	2	83	27	5	83	66	82
23	2	84	27	6	83	66	83
23	3	84	26	7	83	65	83
22	3	85	26	8	83	65	82
23	3	85	25	8	82	65	81
23	2	85	24	7	82	65	80
23	3	86	24	7	83	65	79
23	4	87	24	7	82	65	78
23	3	88	24	7	81	66	78
24	3	87	24	6	81	66	77
24	4	87	25	5	81	66	78
24	5	86	25	4	81	65	78
24	4	85	25	5	81	65	79
24	5	86	25	4	81	65	78
25	5	86	24	4	82	65	79
24	5	87	24	4	83	65	80
25	5	87	23	4	82	65	79
25	6	87	24	4	81	65	78
25	5	86	24	4	82	65	77
24	5	86	25	4	83	64	77
25	5	86	24	4	84	64	76
25	6	85	24	3	84	64	75
25	5	86	24	3	85	65	75
25	4	86	23	4	85	66	75
26	4	87	23	4	84	66	76
25	4	86	23	3	84	66	77
24	4	87	23	3	85	66	78
23	4	87	24	2	85	66	79
23	5	87	25	3	85	66	80
24	5	87	26	3	86	66	81
25	5	87	27	2	86	65	81
25	6	88	27	3	86	65	82
24	6	88	28	3	85	66	82
23	6	88	29	3	84	66	81
24	6	88	28	3	83	65	81
23	6	89	28	4	83	66	81
24	6	89	29	4	84	66	80
24	5	89	30	3	84	66	79
25	5	90	30	2	84	67	79
25	6	90	31	3	84	68	79
25	5	91	31	3	85	69	79
24	5	90	31	3	86	68	79
24	6	89	31	4	86	68	78
24	7	89	30	4	85	69	78
25	7	89	29	5	85	68	78
24	7	90	29	5	86	67	78
25	7	90	30	4	86	66	78
24	7	90	31	4	87	66	77
25	7	89	31	5	87	65	77
24	7	89	30	5	88	65	78
24	6	90	30	6	88	66	78
23	6	89	30	6	87	66	77
22	6	89	29	5	87	66	78
22	7	89	30	4	87	66	77
21	7	89	31	5	87	66	78
20	7	89	30	5	88	67	78
20	6	88	30	6	88	68	78
20	5	87	30	7	88	69	78
20	6	87	29	7	87	69	77
20	7	86	29	7	88	69	76
20	6	87	29	6	88	70	76
20	7	88	29	5	88	71	76
20	8	89	29	4	88	72	76
19	8	88	29	3	88	72	75
19	9	88	30	2	88	72	76
19	8	88	29	3	88	71	76
19	7	88	28	4	88	72	76
20	7	88	27	4	87	72	75
21	7	89	27	4	86	73	75
22	7	89	26	4	87	73	74
22	6	89	27	4	86	72	74
22	5	88	27	5	86	71	74
23	5	88	26	6	86	71	73
22	5	88	25	7	86	70	73
23	5	89	25	8	86	70	72
24	5	89	26	7	86	70	73
24	4	89	25	7	85	71	73
23	4	90	25	7	86	71	74
23	3	89	25	7	87	71	75
22	3	88	25	7	88	71	74
21	3	88	26	8	88	70	74
22	3	87	26	8	89	70	75
22	2	86	26	7	89	70	76
23	2	86	27	6	89	70	77
23	3	86	28	6	90	71	77
23	4	85	28	7	90	71	76
22	4	85	27	7	91	71	75
22	5	85	26	7	92	72	75
21	5	85	27	8	92	72	76
21	4	85	28	8	93	72	77
22	4	86	28	8	92	72	76
23	4	85	28	8	93	72	75
24	4	85	29	9	93	72	76
25	4	86	29	9	92	71	76
25	5	86	28	8	92	71	77
25	4	87	28	8	91	72	77
26	4	87	27	8	90	72	78
25	4	88	27	8	89	73	78
25	5	88	26	9	89	73	77
25	6	88	25	9	90	72	77
25	7	88	24	10	90	71	77
25	8	88	25	10	91	71	76
24	8	88	24	10	92	71	77
23	8	87	24	11	92	71	78
23	7	86	24	10	92	71	79
24	7	85	24	9	92	71	80
23	7	86	24	9	93	72	80
24	7	86	25	10	93	73	80
25	7	86	26	9	93	72	80
26	7	86	27	9	92	71	80
25	7	85	27	8	92	71	79
25	6	85	26	9	92	71	78
24	6	84	26	8	92	71	77
24	5	85	26	8	93	71	76
24	6	85	25	8	92	70	76
23	6	84	25	7	92	69	76
22	6	83	25	8	92	70	76
23	6	84	25	8	91	71	76
23	5	85	25	8	90	71	77
23	4	84	25	8	89	71	76
23	3	84	26	7	89	71	75
22	3	85	26	6	89	71	74
22	4	86	26	7	89	71	75
23	4	87	26	6	89	71	74
23	5	88	26	6	88	70	74
23	6	88	25	6	87	69	74
24	6	87	25	7	87	68	74
24	7	86	25	7	86	68	75
23	7	87	25	6	86	67	75
23	6	88	25	5	86	66	75
23	7	89	25	5	85	66	76
22	7	89	24	6	85	67	76
22	8	90	24	7	85	68	76
22	7	89	24	7	86	68	77
23	7	88	24	7	85	69	77
23	8	87	24	7	84	70	77
23	7	88	24	8	84	71	77
23	8	87	24	8	83	71	78
23	7	87	23	8	84	71	79
24	7	87	22	7	84	71	78
23	7	88	22	6	84	71	77
22	7	87	22	7	84	72	77
22	8	87	23	6	84	71	77
21	8	87	24	5	84	71	76
22	8	87	25	5	85	70	76
21	8	88	25	6	85	70	75
22	8	88	24	6	86	70	74
22	9	87	24	6	85	70	75
21	9	88	24	5	85	69	75
22	9	89	24	6	85	68	75
23	9	89	23	6	84	68	74
24	9	88	23	7	84	69	74
23	9	88	24	6	84	69	73
23	8	87	24	6	85	70	73
23	9	87	25	6	86	69	73
23	10	87	26	6	85	69	74
23	11	86	26	6	84	69	73
22	11	86	25	5	84	68	73
22	12	87	25	5	85	69	73
22	11	88	25	4	85	68	73
22	10	88	26	5	85	69	73
22	9	88	25	4	85	68	73
23	9	88	24	3	85	69	73
24	9	88	23	4	85	69	74
24	10	89	23	3	85	68	74
24	9	89	24	4	85	67	74
23	9	89	25	4	84	67	75
22	9	89	24	4	85	67	76
22	10	88	24	5	85	67	75
23	10	89	24	6	85	68	75
22	10	89	25	7	85	68	76
23	10	88	25	6	85	67	76
22	10	88	26	6	86	68	76
23	10	87	26	5	86	68	75
24	10	88	26	4	86	67	75
23	10	87	26	4	85	67	74
24	10	87	27	3	85	67	73
24	9	87	28	4	85	67	72
23	9	87	27	5	85	67	73
22	9	87	28	4	85	67	74
23	9	87	27	4	86	67	75
23	10	88	27	3	86	68	75
24	10	88	28	3	85	68	74
24	9	87	28	2	85	69	74
24	8	87	27	3	85	69	73
25	8	87	26	2	85	69	74
25	9	88	26	1	85	69	75
24	9	89	26	1	84	68	75
25	9	89	27	1	85	67	75
25	8	90	27	0	85	67	74
25	7	89	27	1	85	67	75
25	8	89	28	0	85	67	76
26	8	88	28	0	84	67	77
26	7	88	27	1	84	66	77
25	7	87	27	1	85	66	78
26	7	87	28	0	85	65	78
27	7	88	28	0	84	64	78
27	8	88	27	0	85	64	79
27	9	89	27	0	86	63	79
27	10	89	28	0	85	64	79
26	10	90	28	0	84	65	79
25	10	90	29	0	85	65	78
25	11	89	29	0	86	65	77
25	12	89	30	0	87	64	77
25	11	89	29	1	87	64	78
25	10	89	28	1	88	63	78
25	11	89	27	1	87	63	79
25	10	89	26	0	87	62	79
25	9	88	26	0	86	62	78
24	9	89	26	1	86	63	78
24	10	89	27	1	85	63	77
25	10	89	28	1	84	63	76
25	9	89	27	2	84	62	76
24	9	90	27	3	84	61	76
24	10	90	28	2	84	61	77
24	9	89	28	3	84	61	78
24	8	90	28	2	84	62	78
25	8	90	27	2	83	61	78
25	9	91	27	2	84	61	77
24	9	90	27	3	84	61	78
25	9	90	28	3	85	62	78
25	10	90	29	4	85	63	78
25	9	91	29	3	85	63	79
26	9	90	29	3	84	63	80
26	8	90	28	2	84	62	80
27	8	89	28	2	83	63	80
27	9	88	28	1	83	63	81
28	9	89	28	0	83	64	81
28	8	89	29	0	82	65	81
27	8	88	29	0	81	64	81
26	8	88	30	0	80	64	80
27	8	88	29	0	81	63	80
27	7	87	29	1	81	63	79
27	6	87	30	1	82	62	79
28	6	88	30	1	83	61	79
28	7	88	31	2	83	62	79
29	7	87	31	1	83	62	78
30	7	87	30	1	82	62	77
30	8	88	30	1	81	61	77
29	8	89	30	1	82	61	78
30	8	89	31	2	82	61	79
30	7	88	31	2	81	61	78
31	7	88	30	2	82	62	78
32	7	87	30	1	82	62	79
31	7	86	30	0	82	61	79
30	7	86	29	1	82	62	79
31	7	85	29	0	82	63	79
32	7	85	28	0	81	64	79
32	8	85	27	0	82	64	80
31	8	84	27	0	83	64	81
31	9	85	27	0	84	64	80
32	9	86	27	1	84	65	80
32	8	87	27	1	83	65	79
32	7	88	27	1	82	65	80
33	7	88	28	1	81	65	81
33	6	89	28	0	81	64	81
32	6	88	28	1	81	63	81
32	7	88	27	1	82	62	81
33	7	87	27	1	83	61	81
33	8	87	28	1	84	61	82
33	9	87	27	2	84	61	81
33	8	86	27	2	85	62	81
33	9	85	27	3	85	63	81
32	9	84	27	4	85	64	81
33	9	83	27	5	85	65	81
34	9	82	27	6	85	65	82
34	10	82	28	6	84	65	81
33	10	82	29	6	83	65	80
32	10	81	29	6	84	66	80
31	10	82	29	5	84	67	80
32	10	83	29	5	83	67	79
32	11	83	28	6	83	67	80
33	11	83	27	6	84	66	80
33	10	83	26	7	84	66	81
34	10	83	25	6	84	65	81
33	10	82	25	5	84	64	81
33	9	83	25	6	84	65	81
33	10	82	25	6	85	65	82
34	10	82	24	7	85	66	82
35	10	81	24	7	86	66	81
36	10	81	25	7	85	65	81
35	10	81	24	7	84	65	80
36	10	81	25	7	83	66	80
37	10	80	25	7	84	67	80
37	11	80	24	8	84	67	81
36	11	81	24	9	84	67	80
36	12	81	25	9	85	67	81
36	13	81	26	9	84	67	82
35	13	81	25	9	83	68	82
34	13	82	25	9	84	68	81
35	13	82	26	8	84	68	80
35	14	81	26	8	83	68	79
36	14	82	26	8	82	69	79
36	13	83	26	7	82	69	80
36	12	84	26	7	83	70	80
36	11	83	26	8	83	70	81
36	12	83	27	7	83	70	80
35	12	83	26	7	84	69	80
34	12	82	26	8	84	69	79
35	12	82	27	8	85	69	80
35	11	83	27	8	84	68	80
34	11	83	28	9	84	68	79
34	10	83	29	9	83	67	79
33	10	83	28	9	82	66	79
32	10	84	28	9	83	65	79
33	10	85	28	10	83	64	79
33	11	84	28	9	83	63	79
34	11	85	28	8	83	63	80
34	10	86	28	7	83	63	81
34	11	85	28	8	83	64	81
34	12	85	27	7	83	64	82
34	13	86	27	7	84	63	82
34	12	86	28	7	83	64	82
34	11	87	28	7	84	64	81
34	12	88	28	7	83	64	80
33	12	87	28	7	82	64	79
33	13	86	28	6	82	64	78
32	13	86	27	6	81	63	78
32	12	87	27	5	81	62	78
31	12	88	27	5	80	63	78
31	13	89	27	5	79	63	79
31	14	89	26	6	79	63	78
31	13	88	26	7	79	63	77
31	14	88	25	7	80	63	78
32	14	87	25	7	81	64	78
33	14	88	25	7	82	65	78
33	13	88	26	6	82	66	78
32	13	88	25	7	82	66	77
32	14	89	25	8	82	67	77
31	14	90	25	8	81	66	77
31	13	90	26	7	81	66	76
31	14	89	26	8	81	66	77
31	13	88	26	8	80	66	76
31	12	88	27	8	79	66	75
31	13	87	27	8	80	66	76
31	12	87	26	7	80	66	75
31	13	88	26	6	80	67	75
31	14	88	27	6	79	66	75
30	14	87	27	6	80	66	76
29	14	87	28	5	80	67	76
29	13	86	28	5	81	67	77
29	12	86	29	6	81	67	78
29	13	86	28	6	80	66	78
29	14	87	28	6	79	65	78
29	13	87	29	7	79	65	77
28	13	88	29	6	79	65	76
28	12	87	29	6	80	65	77
28	13	88	29	5	80	65	78
29	13	88	30	5	81	65	77
29	14	87	30	5	80	65	78
30	14	86	30	5	79	66	78
30	15	85	30	5	80	66	77
30	14	84	30	5	81	66	76
29	14	84	29	5	82	66	77
29	15	84	30	5	81	65	77
29	14	84	29	5	82	64	77
29	15	85	29	5	83	64	78
29	16	84	29	6	83	64	79
29	15	83	29	6	84	64	80
28	15	82	29	6	83	63	80
29	15	83	29	7	83	64	80
30	15	83	28	7	82	64	81
31	15	83	27	8	82	63	81
32	15	84	27	7	82	64	81
32	14	84	28	7	83	63	81
33	14	84	27	6	83	64	81
34	14	85	27	6	82	64	82
34	15	85	28	5	82	64	81
34	14	84	28	5	81	64	80
35	14	84	27	5	80	65	80
35	15	85	27	5	81	66	80
36	15	86	27	5	80	67	80
36	16	87	27	4	80	68	80
35	16	88	27	5	80	68	81
35	15	88	28	4	80	67	81
35	14	88	27	4	81	67	80
36	14	89	27	5	81	68	80
36	15	89	26	5	80	67	80
36	16	89	27	4	80	66	80
36	15	90	27	4	79	66	81
36	16	90	28	4	80	66	82
35	16	91	28	3	80	66	81
34	16	91	29	3	81	66	80
33	16	92	29	3	82	66	81
34	16	92	28	4	82	67	81
35	16	93	28	3	82	67	82
34	16	93	29	3	83	67	83
35	16	93	30	3	82	68	83
36	16	92	30	3	81	68	84
36	15	92	29	3	82	68	83
37	15	92	30	3	83	69	83
37	14	92	31	3	82	70	83
36	14	91	31	2	82	69	83
37	14	91	32	2	83	69	82
38	14	91	31	2	82	68	82
38	15	91	30	3	82	67	82
37	15	90	30	3	81	66	82
36	15	90	29	3	80	66	81
37	15	89	29	3	81	66	80
37	14	90	29	2	81	66	79
38	14	91	29	1	81	66	78
38	15	90	29	0	81	65	78
38	16	90	28	0	82	64	78
37	16	90	29	0	81	64	79
36	16	89	29	0	82	64	78
36	15	89	28	0	81	64	77
37	15	88	28	0	82	65	77
37	14	89	28	0	81	66	77
37	13	90	28	0	80	65	77
37	12	90	29	0	81	64	77
37	11	90	30	0	80	64	78
36	11	90	31	0	79	64	79
36	12	90	30	1	79	65	79
37	12	90	31	1	78	64	79
36	12	90	30	0	78	64	80
35	12	91	30	0	77	63	80
34	12	91	31	0	78	63	81
34	13	91	30	1	78	63	80
35	13	91	29	1	77	62	80
35	14	91	30	1	78	62	81
35	13	92	30	1	77	62	82
35	14	92	29	0	77	62	83
36	14	91	29	0	76	61	83
36	13	91	28	0	75	62	83
36	12	90	28	0	74	63	83
36	13	89	28	0	73	63	82
36	14	88	28	0	74	64	82
36	15	88	27	0	73	63	82
37	15	89	27	0	72	63	83
38	15	88	27	1	72	63	82
39	15	87	27	2	72	63	83
39	14	87	28	3	72	64	83
39	13	87	29	3	73	64	84
40	13	86	29	4	73	64	85
40	14	86	28	4	74	64	86
39	14	85	28	4	73	64	85
39	15	85	27	4	74	64	84
39	14	85	26	3	74	63	84
39	13	85	25	3	73	64	84
38	13	85	24	4	73	64	83
37	13	86	24	4	72	64	84
37	12	86	25	3	72	63	84
36	12	86	26	3	71	63	83
36	13	85	26	3	72	64	83
36	12	84	26	3	71	63	83
35	12	84	25	2	71	63	82
34	12	84	26	1	71	63	81
33	12	84	27	0	71	64	81
33	13	85	27	0	72	65	81
34	13	86	27	0	71	65	80
35	13	86	28	0	72	64	80
34	13	86	29	0	73	64	81
34	12	86	30	0	72	63	81
34	11	86	29	0	73	63	80
34	10	86	30	0	72	63	81
33	10	87	30	0	73	64	81
33	9	88	30	1	73	63	81
33	8	87	30	2	73	63	80
33	9	87	31	2	72	62	80
34	9	87	32	1	72	63	80
35	9	88	32	1	73	63	81
35	10	87	32	0	73	64	81
35	9	87	33	0	72	65	81
34	9	87	32	0	71	64	81
35	9	86	32	1	71	64	80
36	9	86	31	2	71	64	81
36	10	86	30	2	72	64	80
37	10	86	29	2	73	64	81
36	10	87	29	2	74	65	81
36	11	87	30	2	75	64	81
36	12	88	30	2	76	64	80
37	12	88	29	3	76	63	80
36	12	89	29	3	75	62	80
37	12	89	28	2	75	61	80
36	12	89	27	3	75	61	79
37	12	88	27	3	76	62	79
36	12	89	27	3	77	61	79
35	12	89	28	3	78	60	79
35	13	89	29	4	78	60	78
35	12	88	29	4	79	59	78
36	12	87	29	4	80	59	79
37	12	87	30	3	80	60	79
37	13	86	30	2	80	60	78
37	14	86	31	3	80	60	79
37	15	85	31	2	80	60	78
36	15	84	31	2	79	59	78
36	14	84	30	2	78	59	77
35	14	85	30	1	78	60	77
36	14	86	30	1	79	60	76
36	13	85	30	0	79	59	76
37	13	86	30	0	80	58	76
37	14	85	30	1	80	58	75
38	14	84	30	2	80	58	76
38	13	84	31	3	80	59	76
38	12	83	31	2	80	60	76
38	11	82	31	3	80	59	76
37	11	82	30	3	81	59	77
36	11	82	31	3	80	60	77
37	11	82	32	4	80	60	76
37	12	82	31	4	81	61	76
37	13	83	31	4	82	61	75
36	13	82	31	4	81	62	75
37	13	83	31	5	81	63	75
36	13	84	31	5	80	63	76
36	12	85	31	6	80	63	75
36	13	86	31	7	80	62	75
37	13	86	32	6	80	61	75
37	12	86	31	7	80	61	76
36	12	86	30	7	81	61	75
36	13	86	29	7	80	61	74
36	14	86	30	8	80	61	75
37	14	87	30	8	79	62	75
38	14	87	29	9	79	62	76
38	15	87	30	9	80	61	76
38	16	87	29	9	81	61	75
38	17	86	29	10	81	61	74
38	18	87	29	9	81	60	74
38	19	87	28	9	82	61	74
37	19	87	27	8	82	61	73
36	19	87	26	8	83	61	74
36	18	88	26	7	83	62	74
36	17	89	26	7	82	63	74
37	17	88	26	8	82	63	75
36	17	88	25	9	82	63	74
35	17	89	25	10	82	63	73
35	16	88	25	10	83	63	72
35	17	87	25	10	84	63	73
35	16	86	25	11	84	63	74
36	16	86	24	11	83	62	74
35	16	86	23	11	82	62	75
34	16	85	23	11	83	62	76
34	15	86	23	11	84	61	76
33	15	87	23	11	85	62	76
34	15	87	24	11	86	62	77
34	16	87	25	10	86	62	76
34	15	87	24	10	87	62	75
34	16	87	25	10	86	61	75
35	16	86	25	10	87	61	74
34	16	86	24	10	86	61	73
34	15	85	24	10	85	62	73
35	15	85	23	9	85	63	73
35	16	84	23	9	84	63	74
35	15	85	23	9	85	62	74
35	16	84	23	9	84	63	74
35	15	84	24	10	84	63	73
35	14	84	23	11	84	63	72
35	15	84	22	11	83	63	73
35	14	85	22	10	83	62	73
34	14	85	23	11	83	63	73
33	14	86	23	10	83	63	74
33	15	87	23	11	83	64	74
33	16	87	24	10	83	63	74
33	15	87	25	10	82	63	73
33	16	88	25	11	82	63	72
33	17	88	24	12	82	63	73
34	17	88	25	12	83	63	72
34	18	89	25	12	84	64	72
33	18	89	24	11	84	63	72
32	18	90	24	12	84	64	72
31	18	90	25	12	85	65	72
31	17	90	24	12	84	65	73
32	17	90	25	11	84	66	73
32	18	90	24	10	84	66	72
33	18	91	24	9	84	66	73
32	18	91	23	9	85	65	73
33	18	91	22	9	86	65	74
33	19	90	22	8	86	65	73
32	19	91	22	8	85	66	73
32	20	90	22	7	85	66	72
32	19	91	22	7	86	67	72
31	19	91	21	6	86	68	72
32	19	92	21	6	87	67	72
32	18	92	22	5	87	67	73
33	18	93	22	6	87	68	73
33	19	92	22	7	87	68	74
33	20	91	22	7	86	68	73
33	19	91	21	7	87	69	73
33	18	91	20	6	87	70	73
34	18	91	21	7	87	71	73
34	19	90	21	6	87	71	72
33	19	90	20	5	87	71	71
32	19	90	21	5	88	70	71
33	19	90	22	5	87	70	70
33	20	90	23	6	87	69	70
33	21	90	24	6	88	69	69
32	21	91	24	6	87	69	70
32	20	91	23	6	88	69	71
31	20	91	24	7	88	69	72
32	20	91	23	8	88	69	73
32	21	91	22	7	88	70	73
32	22	91	21	6	88	71	73
31	22	92	21	6	87	71	74
31	23	91	21	5	87	72	74
31	22	92	21	5	86	72	73
31	23	91	21	6	86	71	73
31	22	92	21	7	86	70	73
31	21	93	21	7	85	71	73
31	20	92	21	7	86	72	73
32	20	91	21	6	86	71	73
32	19	91	20	5	86	71	74
32	20	92	20	6	86	72	74
32	21	93	20	5	86	73	74
32	22	93	21	5	87	73	73
32	21	92	21	5	86	73	72
33	21	92	22	5	87	73	73
32	21	92	23	5	86	72	73
32	20	91	23	6	86	73	73
32	21	91	24	5	86	72	73
32	22	90	24	6	86	72	72
33	22	89	24	7	86	72	71
33	21	89	23	6	86	72	70
32	21	89	22	5	86	71	70
33	21	89	21	5	85	70	70
33	20	90	21	4	85	70	69
34	20	90	22	4	86	69	69
34	21	90	21	5	86	69	70
33	21	91	21	6	86	70	70
32	21	91	20	7	86	71	70
31	21	91	19	7	85	72	70
31	22	91	20	7	86	72	69
32	22	90	20	7	85	73	69
32	23	89	20	7	84	74	69
