9	26	99	20	53	76	63	92
8	26	98	20	52	76	63	93
8	25	99	20	52	77	63	94
7	25	98	20	53	77	63	93
6	25	99	20	53	78	64	93
6	26	98	20	54	78	64	92
7	26	98	21	54	79	63	92
7	27	99	21	54	78	62	92
7	28	99	22	53	78	62	93
7	29	99	21	52	78	61	93
6	29	99	22	52	79	60	93
7	29	99	21	53	79	60	94
7	28	99	20	53	78	59	94
8	28	99	21	53	79	59	95
8	29	99	20	53	78	59	94
8	30	98	20	54	78	60	94
9	30	97	20	55	78	61	94
10	30	96	20	55	77	62	94
10	31	96	21	54	77	62	95
9	31	96	22	55	77	61	95
9	30	96	21	54	77	60	95
10	30	96	22	54	76	60	94
10	29	95	22	53	76	59	94
9	29	94	22	52	76	60	94
8	29	94	23	52	75	60	93
7	29	94	22	52	76	60	94
7	28	94	23	53	76	59	94
7	27	94	24	52	76	59	93
7	28	94	23	52	77	58	93
6	28	94	24	52	76	58	92
7	28	93	24	53	76	57	92
8	28	94	24	53	77	57	91
7	28	95	24	53	78	57	90
6	28	95	23	53	79	56	90
7	28	95	24	52	79	56	91
7	29	95	23	52	78	56	90
7	30	95	24	52	79	55	90
7	29	95	23	52	80	54	90
8	29	94	23	51	80	54	89
8	28	95	23	50	80	54	90
8	27	96	23	50	81	54	89
7	27	95	23	51	81	54	88
8	27	95	24	51	80	54	89
8	28	94	24	51	81	54	90
9	28	93	24	51	82	54	91
10	28	93	23	50	82	53	91
10	27	94	23	51	82	53	92
11	27	94	24	51	83	54	92
12	27	94	23	50	83	54	91
13	27	95	23	50	84	55	91
12	27	95	24	49	84	56	91
12	28	95	23	49	85	57	91
12	27	95	24	49	86	57	92
12	26	94	24	49	85	56	92
12	27	94	25	49	86	57	92
13	27	94	26	48	86	58	92
13	26	93	26	48	87	58	91
13	25	93	27	48	86	57	91
14	25	93	28	49	86	57	92
15	25	93	27	49	85	58	92
15	26	93	28	49	86	57	92
15	25	93	27	49	87	57	91
16	25	93	26	48	87	57	90
16	26	92	26	48	86	57	91
17	26	91	26	49	86	57	90
17	27	91	27	50	86	56	90
17	28	91	26	51	86	57	90
17	27	92	26	51	87	58	90
18	27	93	26	50	87	57	90
17	27	93	25	49	87	57	91
17	28	93	26	49	88	57	90
18	28	92	26	50	88	57	89
17	28	92	25	50	87	57	90
17	29	92	26	51	87	58	90
17	30	92	25	50	87	59	90
16	30	92	24	49	87	59	91
16	29	93	24	49	88	59	92
16	28	94	24	49	87	59	93
16	29	94	23	49	88	59	92
16	28	95	23	48	88	60	92
16	27	96	23	47	88	60	93
17	27	95	23	48	88	59	93
17	26	95	24	48	89	59	94
17	25	96	24	49	89	58	94
16	25	95	24	50	89	59	94
17	25	95	23	50	90	59	95
17	24	95	24	51	90	59	94
17	23	95	25	51	89	60	94
16	23	95	26	51	88	60	95
17	23	95	27	50	88	60	96
18	23	94	27	49	88	59	96
17	23	94	26	50	88	58	96
16	23	95	26	50	87	59	96
17	23	96	26	51	87	59	95
17	24	96	25	51	86	59	96
16	24	96	26	50	86	59	97
16	25	96	25	50	87	59	96
16	24	95	25	51	87	60	96
17	24	95	24	52	87	60	95
18	24	94	24	52	88	60	94
18	25	95	24	51	88	61	94
18	24	95	25	50	88	61	95
17	24	96	25	50	87	60	95
16	24	96	24	51	87	61	95
17	24	95	24	50	87	61	94
17	25	95	23	51	87	60	94
17	26	94	23	50	87	59	94
18	26	94	24	50	86	59	93
17	26	95	24	49	86	59	92
17	25	96	24	48	86	58	92
18	25	95	24	48	87	58	91
18	26	95	25	48	88	58	92
18	27	96	25	48	87	58	93
17	27	96	24	48	86	58	94
17	26	97	24	47	86	58	95
17	27	97	25	48	86	59	95
17	28	96	25	47	86	59	96
18	28	97	25	48	86	59	95
18	29	97	26	47	86	60	95
19	29	96	26	47	85	60	96
18	29	97	26	48	85	59	96
19	29	98	26	48	84	58	96
20	29	98	25	48	83	58	97
19	29	98	26	48	82	59	97
19	30	98	27	47	82	60	97
18	30	98	26	47	83	59	97
17	30	99	26	47	84	59	96
17	31	98	26	46	84	59	97
18	31	97	26	45	84	58	97
19	31	98	26	45	85	58	98
19	32	99	26	45	84	58	99
18	32	98	26	46	84	57	99
18	31	98	27	46	85	58	99
17	31	98	26	47	85	58	98
18	31	98	25	47	86	58	99
18	32	99	25	46	86	59	99
17	32	98	25	45	86	58	99
18	32	98	24	45	85	59	99
17	32	99	24	45	86	58	99
17	33	99	23	44	86	57	99
17	32	99	24	44	85	57	98
18	32	99	25	45	85	58	98
19	32	99	26	44	85	58	97
19	33	99	25	43	85	59	97
19	32	98	25	43	86	60	97
19	33	99	25	43	87	60	96
18	33	99	26	44	87	59	96
18	32	98	26	44	88	60	96
18	31	98	27	45	88	60	95
18	30	98	28	46	88	59	95
18	29	98	29	46	87	60	95
18	30	98	30	45	87	60	96
19	30	98	31	45	86	60	95
20	30	99	31	45	87	61	95
19	30	99	32	45	86	61	94
19	31	99	31	45	85	61	93
20	31	99	30	46	85	60	93
20	30	98	30	46	84	61	93
20	29	99	30	45	84	61	92
19	29	99	31	44	84	61	91
20	29	99	30	43	84	60	91
20	30	99	29	43	85	60	90
20	31	98	29	44	85	59	90
21	31	98	30	44	86	60	90
21	30	99	30	44	87	61	90
21	29	99	31	44	88	62	90
21	28	99	32	44	89	62	91
20	28	99	31	44	90	61	91
20	29	99	30	44	89	61	92
20	28	99	31	43	89	62	92
19	28	99	30	44	89	62	93
20	28	99	31	44	90	63	93
20	27	98	31	45	90	62	93
21	27	98	32	44	90	63	93
20	27	98	31	45	90	63	92
20	28	97	31	45	91	63	93
20	27	98	31	45	92	64	93
19	27	98	30	45	93	64	94
20	27	99	30	45	94	64	95
19	27	99	31	45	93	63	95
19	26	99	30	45	92	63	94
20	26	98	30	45	91	63	93
19	26	97	30	45	90	63	92
18	26	96	30	45	89	62	92
17	26	96	31	44	89	62	93
18	26	96	30	44	88	62	92
17	26	96	29	44	87	62	93
18	26	96	28	44	88	61	93
18	25	95	28	45	88	61	94
18	26	95	29	44	88	61	95
19	26	96	29	44	89	60	95
19	27	95	29	44	88	59	95
20	27	96	29	43	88	59	94
20	28	97	29	43	89	59	93
21	28	97	30	44	89	60	93
21	27	97	31	44	88	60	94
20	27	96	31	44	89	61	94
21	27	96	30	44	90	60	94
21	28	96	31	44	89	60	93
22	28	96	30	44	88	59	93
22	29	95	30	45	88	60	93
23	29	95	29	46	88	60	92
22	29	96	29	46	89	61	92
21	29	97	29	45	89	61	91
22	29	98	29	45	90	62	91
22	30	97	29	44	90	62	92
23	30	97	30	44	91	61	92
24	30	96	30	45	91	61	91
24	31	96	31	44	91	61	92
23	31	95	31	44	92	61	93
23	30	95	32	43	92	61	92
24	30	94	32	44	92	61	93
24	31	94	33	43	92	61	92
24	32	95	33	43	91	60	92
24	31	95	32	42	91	61	92
25	31	94	32	42	92	62	92
24	31	95	32	43	92	61	92
24	30	95	31	44	92	61	91
24	29	95	30	43	92	61	90
23	29	94	30	42	92	60	90
23	28	94	31	41	92	60	91
23	27	93	31	40	92	59	91
24	27	94	31	40	91	59	90
24	26	94	32	39	91	58	90
24	27	93	32	38	91	57	90
24	26	92	32	39	91	58	90
23	26	93	32	38	91	58	91
23	25	94	32	37	91	58	90
24	25	94	31	38	91	59	90
23	25	93	31	38	90	60	90
23	24	93	32	38	91	59	90
23	25	92	32	38	90	59	89
23	24	91	32	38	91	59	88
24	24	91	31	38	92	59	89
24	25	90	31	38	91	59	88
24	26	89	31	38	92	58	88
25	26	89	30	38	93	57	88
24	26	89	31	37	93	58	88
23	26	88	31	36	93	58	89
22	26	88	32	35	93	58	90
22	25	88	33	35	92	57	90
23	25	88	34	36	92	56	90
23	26	89	34	36	93	56	91
23	25	89	35	36	92	55	91
24	25	89	34	37	92	54	91
23	25	89	35	36	92	53	91
23	26	88	35	36	93	53	92
22	26	88	36	36	92	53	93
22	25	88	35	35	92	54	93
21	25	89	35	36	92	53	93
21	26	88	35	37	92	54	93
21	27	88	36	37	93	54	94
22	27	88	37	37	92	53	94
21	27	89	37	36	92	54	94
21	28	88	37	36	93	54	93
21	27	89	37	36	92	54	92
20	27	89	38	36	91	53	92
20	28	90	38	36	92	54	92
20	29	89	38	36	91	54	93
21	29	90	38	35	91	53	93
21	28	90	39	35	90	53	94
20	28	90	40	36	90	52	94
20	27	89	40	36	91	53	94
20	28	89	39	37	91	54	94
21	28	88	39	38	91	55	94
21	29	87	39	39	91	55	95
21	28	87	38	40	91	54	95
22	28	88	38	40	90	54	94
23	28	88	39	41	90	53	94
23	27	89	39	42	90	53	93
24	27	88	39	42	89	53	92
23	27	89	39	42	90	52	92
24	27	90	39	42	89	53	92
24	28	90	40	43	89	54	92
24	27	90	41	43	88	53	92
24	28	91	41	42	88	52	92
25	28	90	41	42	89	53	92
25	27	89	41	43	89	54	92
25	28	89	42	43	90	54	93
24	28	88	42	42	90	53	93
24	27	88	43	41	90	53	94
24	28	88	44	42	90	53	95
24	27	88	43	41	90	52	95
24	28	87	43	40	90	52	96
23	28	88	43	41	90	52	97
24	28	88	44	41	89	53	97
23	28	89	44	42	89	53	96
22	28	89	45	42	90	53	97
22	29	89	46	41	90	54	97
22	30	89	45	41	89	53	97
23	30	89	46	40	89	54	97
23	31	89	45	41	89	53	97
22	31	89	44	41	88	52	97
22	30	90	44	40	88	52	98
22	29	89	44	41	88	53	98
22	28	88	44	40	88	54	98
22	29	88	45	40	89	54	99
23	29	88	44	41	89	54	98
23	30	88	43	41	88	55	98
23	29	87	43	41	89	55	97
22	29	88	43	41	90	56	97
23	29	89	43	42	90	56	98
24	29	89	42	41	90	56	99
25	29	89	43	41	91	55	99
24	29	88	43	41	90	54	99
23	29	88	44	42	90	55	99
23	30	89	44	42	89	56	99
22	30	89	43	42	90	56	98
22	31	89	42	43	90	56	97
23	31	88	42	42	90	55	97
23	32	89	42	43	90	55	96
